model,alg,workers,time,date,sccs,ustates,utrans,tstates,ttrans,initstates,selfloop,claimdead,claimfound,claimsuccess
L1750L1750T1,tarjan,1,0.86948,2015-09-04.00:35:12,3,9198003,24528008,-1,-1,1,-1,-1,-1,-1
L350L350T4,tarjan,1,0.259653,2015-09-04.00:35:14,31,3819231,11334492,-1,-1,1,-1,-1,-1,-1
L4L4T16,tarjan,1,0.208138,2015-09-04.00:35:15,131071,3276775,9830300,-1,-1,1,-1,-1,-1,-1
leader_filters.7,tarjan,1,2.755098,2015-09-04.00:35:27,26302351,26302351,91692858,-1,-1,1,-1,-1,-1,-1
Li10Lo200,tarjan,1,0.244622,2015-09-04.00:35:29,100,4000000,15200000,-1,-1,1,-1,-1,-1,-1
Li200Lo10,tarjan,1,0.223299,2015-09-04.00:35:31,40000,4000000,15960000,-1,-1,1,-1,-1,-1,-1
Li50Lo40,tarjan,1,0.222509,2015-09-04.00:35:33,2500,4000000,15840000,-1,-1,1,-1,-1,-1,-1
lup.3,tarjan,1,0.420612,2015-09-04.00:35:34,1,1948617,3621672,-1,-1,1,-1,-1,-1,-1
resistance.1,tarjan,1,2.055707,2015-09-04.00:35:40,3,13762624,32052024,-1,-1,1,-1,-1,-1,-1
sorter.3,tarjan,1,0.091081,2015-09-04.00:35:40,1177164,1288478,2740540,-1,-1,1,-1,-1,-1,-1
bakery.6,ufscc,1,4.127991,2015-09-04.00:35:48,2636212,11845035,40400559,11845035,40400559,1,0,7207804,21347721,11845034
cambridge.6,ufscc,1,1.162674,2015-09-04.00:35:51,8413,3354295,9483191,3354295,9483191,1,0,9724,6119173,3354294
L1750L1750T1,ufscc,1,2.417076,2015-09-04.00:35:56,3,9198003,24528008,9198003,24528008,1,0,6132000,9198006,9198002
L350L350T4,ufscc,1,1.01695,2015-09-04.00:35:58,31,3819231,11334492,3819231,11334492,1,0,3696000,3819262,3819230
L4L4T16,ufscc,1,0.840285,2015-09-04.00:36:00,131071,3276775,9830300,3276775,9830300,1,0,3145680,3407846,3276774
leader_filters.7,ufscc,1,4.909267,2015-09-04.00:36:14,26302351,26302351,91692858,26302351,91692858,1,0,65390508,0,26302350
Li10Lo200,ufscc,1,1.10033,2015-09-04.00:36:17,100,4000000,15200000,4000000,15200000,1,0,7199901,4000100,3999999
Li200Lo10,ufscc,1,1.044271,2015-09-04.00:36:20,40000,4000000,15960000,4000000,15960000,1,0,7920001,4040000,3999999
Li50Lo40,ufscc,1,1.0436,2015-09-04.00:36:22,2500,4000000,15840000,4000000,15840000,1,0,7837501,4002500,3999999
lup.3,ufscc,1,0.925929,2015-09-04.00:36:24,1,1948617,3621672,1948617,3621672,1,0,0,1673056,1948616
resistance.1,ufscc,1,5.169749,2015-09-04.00:36:33,3,13762624,32052024,13762624,32052024,1,0,1,18289400,13762623
sorter.3,ufscc,1,0.218088,2015-09-04.00:36:34,1177164,1288478,2740540,1288478,2740540,1,251094,1024992,175977,1288477
bakery.6,ufscc,64,0.66744,2015-09-04.00:36:38,2636212,11845035,40400559,12590270,42914261,175,0,7342739,23661586,11909936
cambridge.6,ufscc,64,0.132279,2015-09-04.00:36:39,8413,3354295,9483191,3446714,9769474,64,0,9883,6366001,3393590
L1750L1750T1,ufscc,64,0.910797,2015-09-04.00:36:43,3,9198003,24528008,35548459,82378890,66,0,15284759,35488757,31605374
L350L350T4,ufscc,64,0.25143,2015-09-04.00:36:45,31,3819231,11334492,6640391,19357654,84,0,6405178,7517018,5435458
L4L4T16,ufscc,64,0.088639,2015-09-04.00:36:46,131071,3276775,9830300,3492230,10465676,1114,0,3341434,3716549,3407693
leader_filters.7,ufscc,64,0.496833,2015-09-04.00:36:56,26302351,26302351,91692858,26603129,92752014,5352,0,66128324,0,26623690
Li10Lo200,ufscc,64,0.337106,2015-09-04.00:36:57,100,4000000,15200000,8222947,29741482,154,0,13713769,9215735,6811978
Li200Lo10,ufscc,64,0.296865,2015-09-04.00:36:59,40000,4000000,15960000,5763976,22565543,6168,0,11124670,6479587,4961286
Li50Lo40,ufscc,64,0.196856,2015-09-04.00:37:01,2500,4000000,15840000,5706140,22055552,1547,0,10782525,6297185,4975842
lup.3,ufscc,64,0.134312,2015-09-04.00:37:02,1,1948617,3621672,2340698,4389080,64,0,2,2395358,1993720
resistance.1,ufscc,64,4.174944,2015-09-04.00:37:10,3,13762624,32052024,27089051,65029103,64,0,1,44575883,20453219
sorter.3,ufscc,64,0.050722,2015-09-04.00:37:10,1177164,1288478,2740540,1414884,2978741,678,270511,1097526,193605,1417099
bakery.6,hong,1,41.019513,2015-09-04.00:37:55,2636212,11845035,40400559,-1,-1,1,-1,-1,-1,-1
cambridge.6,hong,1,2.237624,2015-09-04.00:37:59,8413,3354295,9483191,-1,-1,1,-1,-1,-1,-1
L350L350T4,hong,1,66.076077,2015-09-04.00:40:46,31,3819231,11334492,-1,-1,1,-1,-1,-1,-1
leader_filters.7,hong,1,7.078056,2015-09-04.00:41:05,26302351,26302351,91692858,-1,-1,1,-1,-1,-1,-1
Li10Lo200,hong,1,59.519545,2015-09-04.00:42:06,100,4000000,15200000,-1,-1,1,-1,-1,-1,-1
lup.3,hong,1,0.98555,2015-09-04.00:45:28,1,1948617,3621672,-1,-1,1,-1,-1,-1,-1
resistance.1,hong,1,3.85985,2015-09-04.00:45:36,3,13762624,32052024,-1,-1,1,-1,-1,-1,-1
sorter.3,hong,1,14.114354,2015-09-04.00:45:50,1177164,1288478,2740540,-1,-1,1,-1,-1,-1,-1
bakery.6,hong,64,5.665108,2015-09-04.00:46:00,2636212,11845035,40400559,-1,-1,1,-1,-1,-1,-1
cambridge.6,hong,64,0.347188,2015-09-04.00:46:01,8413,3354295,9483191,-1,-1,1,-1,-1,-1,-1
L350L350T4,hong,64,28.575242,2015-09-04.00:48:11,31,3819231,11334492,-1,-1,1,-1,-1,-1,-1
leader_filters.7,hong,64,1.61431,2015-09-04.00:48:23,26302351,26302351,91692858,-1,-1,1,-1,-1,-1,-1
Li10Lo200,hong,64,35.041379,2015-09-04.00:49:00,100,4000000,15200000,-1,-1,1,-1,-1,-1,-1
Li200Lo10,hong,64,30.092563,2015-09-04.00:49:32,40000,4000000,15960000,-1,-1,1,-1,-1,-1,-1
Li50Lo40,hong,64,17.750727,2015-09-04.00:49:51,2500,4000000,15840000,-1,-1,1,-1,-1,-1,-1
lup.3,hong,64,0.097795,2015-09-04.00:49:52,1,1948617,3621672,-1,-1,1,-1,-1,-1,-1
resistance.1,hong,64,5.042429,2015-09-04.00:50:00,3,13762624,32052024,-1,-1,1,-1,-1,-1,-1
sorter.3,hong,64,3.830149,2015-09-04.00:50:05,1177164,1288478,2740540,-1,-1,1,-1,-1,-1,-1
bakery.6,tarjan,1,1.722228,2015-09-04.00:50:11,2636212,11845035,40400559,-1,-1,1,-1,-1,-1,-1
cambridge.6,tarjan,1,0.279021,2015-09-04.00:50:12,8413,3354295,9483191,-1,-1,1,-1,-1,-1,-1
L1750L1750T1,tarjan,1,0.886949,2015-09-04.00:50:16,3,9198003,24528008,-1,-1,1,-1,-1,-1,-1
L350L350T4,tarjan,1,0.243691,2015-09-04.00:50:17,31,3819231,11334492,-1,-1,1,-1,-1,-1,-1
L4L4T16,tarjan,1,0.204651,2015-09-04.00:50:19,131071,3276775,9830300,-1,-1,1,-1,-1,-1,-1
leader_filters.7,tarjan,1,2.76014,2015-09-04.00:50:31,26302351,26302351,91692858,-1,-1,1,-1,-1,-1,-1
Li10Lo200,tarjan,1,0.243641,2015-09-04.00:50:33,100,4000000,15200000,-1,-1,1,-1,-1,-1,-1
Li200Lo10,tarjan,1,0.223827,2015-09-04.00:50:34,40000,4000000,15960000,-1,-1,1,-1,-1,-1,-1
Li50Lo40,tarjan,1,0.224045,2015-09-04.00:50:36,2500,4000000,15840000,-1,-1,1,-1,-1,-1,-1
lup.3,tarjan,1,0.402881,2015-09-04.00:50:37,1,1948617,3621672,-1,-1,1,-1,-1,-1,-1
resistance.1,tarjan,1,2.015544,2015-09-04.00:50:43,3,13762624,32052024,-1,-1,1,-1,-1,-1,-1
sorter.3,tarjan,1,0.090409,2015-09-04.00:50:44,1177164,1288478,2740540,-1,-1,1,-1,-1,-1,-1
bakery.6,ufscc,1,4.145751,2015-09-04.00:50:52,2636212,11845035,40400559,11845035,40400559,1,0,7207804,21347721,11845034
cambridge.6,ufscc,1,1.153033,2015-09-04.00:50:54,8413,3354295,9483191,3354295,9483191,1,0,9724,6119173,3354294
L1750L1750T1,ufscc,1,2.563537,2015-09-04.00:50:59,3,9198003,24528008,9198003,24528008,1,0,6132000,9198006,9198002
L350L350T4,ufscc,1,1.025521,2015-09-04.00:51:02,31,3819231,11334492,3819231,11334492,1,0,3696000,3819262,3819230
L4L4T16,ufscc,1,0.844247,2015-09-04.00:51:04,131071,3276775,9830300,3276775,9830300,1,0,3145680,3407846,3276774
leader_filters.7,ufscc,1,4.898163,2015-09-04.00:51:18,26302351,26302351,91692858,26302351,91692858,1,0,65390508,0,26302350
Li10Lo200,ufscc,1,1.099231,2015-09-04.00:51:21,100,4000000,15200000,4000000,15200000,1,0,7199901,4000100,3999999
Li200Lo10,ufscc,1,1.040535,2015-09-04.00:51:23,40000,4000000,15960000,4000000,15960000,1,0,7920001,4040000,3999999
Li50Lo40,ufscc,1,1.040938,2015-09-04.00:51:26,2500,4000000,15840000,4000000,15840000,1,0,7837501,4002500,3999999
lup.3,ufscc,1,0.900424,2015-09-04.00:51:27,1,1948617,3621672,1948617,3621672,1,0,0,1673056,1948616
resistance.1,ufscc,1,5.072251,2015-09-04.00:51:36,3,13762624,32052024,13762624,32052024,1,0,1,18289400,13762623
sorter.3,ufscc,1,0.218633,2015-09-04.00:51:37,1177164,1288478,2740540,1288478,2740540,1,251094,1024992,175977,1288477
bakery.6,ufscc,64,0.659352,2015-09-04.00:51:41,2636212,11845035,40400559,12544136,42684818,210,0,7349810,23411930,11923078
cambridge.6,ufscc,64,0.148915,2015-09-04.00:51:43,8413,3354295,9483191,3488116,9903364,64,0,9898,6488076,3405390
L1750L1750T1,ufscc,64,0.986564,2015-09-04.00:51:46,3,9198003,24528008,35591447,86641676,66,0,18833858,36999207,30808611
L350L350T4,ufscc,64,0.255502,2015-09-04.00:51:48,31,3819231,11334492,6587410,19235139,85,0,6362797,7493867,5378475
L4L4T16,ufscc,64,0.064813,2015-09-04.00:51:49,131071,3276775,9830300,3384678,10153615,1127,0,3248741,3560029,3344845
leader_filters.7,ufscc,64,0.506225,2015-09-04.00:51:58,26302351,26302351,91692858,26609661,92781942,5387,0,66151095,0,26630847
Li10Lo200,ufscc,64,0.33668,2015-09-04.00:52:00,100,4000000,15200000,8009964,28854749,152,0,13302004,9041607,6511138
Li200Lo10,ufscc,64,0.300371,2015-09-04.00:52:02,40000,4000000,15960000,5766084,22557338,6154,0,11117403,6482613,4957322
Li50Lo40,ufscc,64,0.189102,2015-09-04.00:52:04,2500,4000000,15840000,5676842,22017636,1548,0,10790924,6268694,4958018
lup.3,ufscc,64,0.129085,2015-09-04.00:52:05,1,1948617,3621672,2310318,4350588,64,0,0,2363220,1987368
resistance.1,ufscc,64,2.234968,2015-09-04.00:52:10,3,13762624,32052024,21788660,51577428,64,0,1,33385326,18192101
sorter.3,ufscc,64,0.05768,2015-09-04.00:52:11,1177164,1288478,2740540,1427772,3002256,740,272417,1103509,196137,1430193
bakery.6,hong,1,40.951366,2015-09-04.00:52:56,2636212,11845035,40400559,-1,-1,1,-1,-1,-1,-1
cambridge.6,hong,1,2.263407,2015-09-04.00:52:59,8413,3354295,9483191,-1,-1,1,-1,-1,-1,-1
L350L350T4,hong,1,66.008439,2015-09-04.00:55:47,31,3819231,11334492,-1,-1,1,-1,-1,-1,-1
leader_filters.7,hong,1,7.095862,2015-09-04.00:56:06,26302351,26302351,91692858,-1,-1,1,-1,-1,-1,-1
Li10Lo200,hong,1,59.757524,2015-09-04.00:57:07,100,4000000,15200000,-1,-1,1,-1,-1,-1,-1
lup.3,hong,1,0.998032,2015-09-04.01:00:29,1,1948617,3621672,-1,-1,1,-1,-1,-1,-1
resistance.1,hong,1,3.891435,2015-09-04.01:00:37,3,13762624,32052024,-1,-1,1,-1,-1,-1,-1
sorter.3,hong,1,14.164879,2015-09-04.01:00:51,1177164,1288478,2740540,-1,-1,1,-1,-1,-1,-1
bakery.6,hong,64,4.671283,2015-09-04.01:01:00,2636212,11845035,40400559,-1,-1,1,-1,-1,-1,-1
cambridge.6,hong,64,0.372136,2015-09-04.01:01:01,8413,3354295,9483191,-1,-1,1,-1,-1,-1,-1
L350L350T4,hong,64,28.957332,2015-09-04.01:03:12,31,3819231,11334492,-1,-1,1,-1,-1,-1,-1
leader_filters.7,hong,64,1.673839,2015-09-04.01:03:24,26302351,26302351,91692858,-1,-1,1,-1,-1,-1,-1
Li10Lo200,hong,64,34.115192,2015-09-04.01:03:59,100,4000000,15200000,-1,-1,1,-1,-1,-1,-1
Li200Lo10,hong,64,41.410292,2015-09-04.01:04:42,40000,4000000,15960000,-1,-1,1,-1,-1,-1,-1
Li50Lo40,hong,64,20.643622,2015-09-04.01:05:05,2500,4000000,15840000,-1,-1,1,-1,-1,-1,-1
lup.3,hong,64,0.098965,2015-09-04.01:05:05,1,1948617,3621672,-1,-1,1,-1,-1,-1,-1
resistance.1,hong,64,5.788091,2015-09-04.01:05:15,3,13762624,32052024,-1,-1,1,-1,-1,-1,-1
sorter.3,hong,64,3.971565,2015-09-04.01:05:19,1177164,1288478,2740540,-1,-1,1,-1,-1,-1,-1
bakery.6,tarjan,1,1.738438,2015-09-04.01:05:25,2636212,11845035,40400559,-1,-1,1,-1,-1,-1,-1
cambridge.6,tarjan,1,0.274752,2015-09-04.01:05:26,8413,3354295,9483191,-1,-1,1,-1,-1,-1,-1
L1750L1750T1,tarjan,1,0.89235,2015-09-04.01:05:30,3,9198003,24528008,-1,-1,1,-1,-1,-1,-1
L350L350T4,tarjan,1,0.25015,2015-09-04.01:05:32,31,3819231,11334492,-1,-1,1,-1,-1,-1,-1
L4L4T16,tarjan,1,0.190152,2015-09-04.01:05:33,131071,3276775,9830300,-1,-1,1,-1,-1,-1,-1
leader_filters.7,tarjan,1,2.775265,2015-09-04.01:05:45,26302351,26302351,91692858,-1,-1,1,-1,-1,-1,-1
Li10Lo200,tarjan,1,0.256011,2015-09-04.01:05:47,100,4000000,15200000,-1,-1,1,-1,-1,-1,-1
Li200Lo10,tarjan,1,0.223073,2015-09-04.01:05:49,40000,4000000,15960000,-1,-1,1,-1,-1,-1,-1
Li50Lo40,tarjan,1,0.21744,2015-09-04.01:05:51,2500,4000000,15840000,-1,-1,1,-1,-1,-1,-1
lup.3,tarjan,1,0.434795,2015-09-04.01:05:52,1,1948617,3621672,-1,-1,1,-1,-1,-1,-1
resistance.1,tarjan,1,2.009691,2015-09-04.01:05:58,3,13762624,32052024,-1,-1,1,-1,-1,-1,-1
sorter.3,tarjan,1,0.09195,2015-09-04.01:05:58,1177164,1288478,2740540,-1,-1,1,-1,-1,-1,-1
bakery.6,ufscc,1,4.170506,2015-09-04.01:06:06,2636212,11845035,40400559,11845035,40400559,1,0,7207804,21347721,11845034
cambridge.6,ufscc,1,1.150718,2015-09-04.01:06:09,8413,3354295,9483191,3354295,9483191,1,0,9724,6119173,3354294
L1750L1750T1,ufscc,1,2.441325,2015-09-04.01:06:14,3,9198003,24528008,9198003,24528008,1,0,6132000,9198006,9198002
L350L350T4,ufscc,1,1.036967,2015-09-04.01:06:16,31,3819231,11334492,3819231,11334492,1,0,3696000,3819262,3819230
L4L4T16,ufscc,1,0.84519,2015-09-04.01:06:18,131071,3276775,9830300,3276775,9830300,1,0,3145680,3407846,3276774
leader_filters.7,ufscc,1,4.877761,2015-09-04.01:06:32,26302351,26302351,91692858,26302351,91692858,1,0,65390508,0,26302350
Li10Lo200,ufscc,1,1.101913,2015-09-04.01:06:35,100,4000000,15200000,4000000,15200000,1,0,7199901,4000100,3999999
Li200Lo10,ufscc,1,1.045452,2015-09-04.01:06:38,40000,4000000,15960000,4000000,15960000,1,0,7920001,4040000,3999999
Li50Lo40,ufscc,1,1.040714,2015-09-04.01:06:40,2500,4000000,15840000,4000000,15840000,1,0,7837501,4002500,3999999
lup.3,ufscc,1,0.918073,2015-09-04.01:06:42,1,1948617,3621672,1948617,3621672,1,0,0,1673056,1948616
resistance.1,ufscc,1,5.160621,2015-09-04.01:06:51,3,13762624,32052024,13762624,32052024,1,0,1,18289400,13762623
sorter.3,ufscc,1,0.220298,2015-09-04.01:06:52,1177164,1288478,2740540,1288478,2740540,1,251094,1024992,175977,1288477
bakery.6,ufscc,64,0.64005,2015-09-04.01:06:56,2636212,11845035,40400559,12537692,42666173,225,0,7348245,23401484,11916444
cambridge.6,ufscc,64,0.153686,2015-09-04.01:06:57,8413,3354295,9483191,3494435,9902804,64,0,9941,6475967,3416896
L1750L1750T1,ufscc,64,1.028267,2015-09-04.01:07:01,3,9198003,24528008,35449881,87428850,66,0,19133203,36975760,31319887
L350L350T4,ufscc,64,0.282786,2015-09-04.01:07:03,31,3819231,11334492,6675385,19499258,83,0,6394977,7609721,5494560
L4L4T16,ufscc,64,0.066262,2015-09-04.01:07:04,131071,3276775,9830300,3359342,10078279,1132,0,3225720,3524910,3327649
leader_filters.7,ufscc,64,0.527487,2015-09-04.01:07:13,26302351,26302351,91692858,26604284,92746217,5440,0,66121549,0,26624668
Li10Lo200,ufscc,64,0.325697,2015-09-04.01:07:15,100,4000000,15200000,8246430,29475569,152,0,13548732,9123518,6803319
Li200Lo10,ufscc,64,0.304195,2015-09-04.01:07:17,40000,4000000,15960000,5770671,22589025,6157,0,11133709,6483932,4971384
Li50Lo40,ufscc,64,0.192268,2015-09-04.01:07:19,2500,4000000,15840000,5669070,21941236,1548,0,10726745,6253346,4961145
lup.3,ufscc,64,0.125991,2015-09-04.01:07:20,1,1948617,3621672,2236202,4189235,64,0,0,2215148,1974087
resistance.1,ufscc,64,3.516409,2015-09-04.01:07:27,3,13762624,32052024,24526024,58494174,64,0,1,38848633,19645540
sorter.3,ufscc,64,0.054858,2015-09-04.01:07:27,1177164,1288478,2740540,1407896,2965541,689,269712,1092844,192656,1410329
bakery.6,hong,1,41.009982,2015-09-04.01:08:12,2636212,11845035,40400559,-1,-1,1,-1,-1,-1,-1
cambridge.6,hong,1,2.248971,2015-09-04.01:08:16,8413,3354295,9483191,-1,-1,1,-1,-1,-1,-1
L350L350T4,hong,1,65.925077,2015-09-04.01:11:03,31,3819231,11334492,-1,-1,1,-1,-1,-1,-1
leader_filters.7,hong,1,7.087963,2015-09-04.01:11:22,26302351,26302351,91692858,-1,-1,1,-1,-1,-1,-1
Li10Lo200,hong,1,59.655424,2015-09-04.01:12:23,100,4000000,15200000,-1,-1,1,-1,-1,-1,-1
lup.3,hong,1,0.994683,2015-09-04.01:15:45,1,1948617,3621672,-1,-1,1,-1,-1,-1,-1
resistance.1,hong,1,3.872124,2015-09-04.01:15:53,3,13762624,32052024,-1,-1,1,-1,-1,-1,-1
sorter.3,hong,1,14.134673,2015-09-04.01:16:07,1177164,1288478,2740540,-1,-1,1,-1,-1,-1,-1
bakery.6,hong,64,4.690804,2015-09-04.01:16:16,2636212,11845035,40400559,-1,-1,1,-1,-1,-1,-1
cambridge.6,hong,64,0.348014,2015-09-04.01:16:17,8413,3354295,9483191,-1,-1,1,-1,-1,-1,-1
L350L350T4,hong,64,30.112648,2015-09-04.01:18:29,31,3819231,11334492,-1,-1,1,-1,-1,-1,-1
leader_filters.7,hong,64,1.557548,2015-09-04.01:18:41,26302351,26302351,91692858,-1,-1,1,-1,-1,-1,-1
Li10Lo200,hong,64,33.90433,2015-09-04.01:19:16,100,4000000,15200000,-1,-1,1,-1,-1,-1,-1
Li200Lo10,hong,64,29.690788,2015-09-04.01:19:48,40000,4000000,15960000,-1,-1,1,-1,-1,-1,-1
Li50Lo40,hong,64,20.826333,2015-09-04.01:20:10,2500,4000000,15840000,-1,-1,1,-1,-1,-1,-1
lup.3,hong,64,0.094995,2015-09-04.01:20:11,1,1948617,3621672,-1,-1,1,-1,-1,-1,-1
resistance.1,hong,64,5.235136,2015-09-04.01:20:20,3,13762624,32052024,-1,-1,1,-1,-1,-1,-1
sorter.3,hong,64,3.702226,2015-09-04.01:20:24,1177164,1288478,2740540,-1,-1,1,-1,-1,-1,-1
bakery.6,tarjan,1,1.723811,2015-09-04.01:20:30,2636212,11845035,40400559,-1,-1,1,-1,-1,-1,-1
cambridge.6,tarjan,1,0.279349,2015-09-04.01:20:31,8413,3354295,9483191,-1,-1,1,-1,-1,-1,-1
L1750L1750T1,tarjan,1,0.866735,2015-09-04.01:20:35,3,9198003,24528008,-1,-1,1,-1,-1,-1,-1
L350L350T4,tarjan,1,0.241741,2015-09-04.01:20:36,31,3819231,11334492,-1,-1,1,-1,-1,-1,-1
L4L4T16,tarjan,1,0.194624,2015-09-04.01:20:38,131071,3276775,9830300,-1,-1,1,-1,-1,-1,-1
leader_filters.7,tarjan,1,2.755509,2015-09-04.01:20:50,26302351,26302351,91692858,-1,-1,1,-1,-1,-1,-1
Li10Lo200,tarjan,1,0.257167,2015-09-04.01:20:51,100,4000000,15200000,-1,-1,1,-1,-1,-1,-1
Li200Lo10,tarjan,1,0.223376,2015-09-04.01:20:53,40000,4000000,15960000,-1,-1,1,-1,-1,-1,-1
Li50Lo40,tarjan,1,0.218587,2015-09-04.01:20:55,2500,4000000,15840000,-1,-1,1,-1,-1,-1,-1
lup.3,tarjan,1,0.432565,2015-09-04.01:20:56,1,1948617,3621672,-1,-1,1,-1,-1,-1,-1
resistance.1,tarjan,1,2.047511,2015-09-04.01:21:02,3,13762624,32052024,-1,-1,1,-1,-1,-1,-1
sorter.3,tarjan,1,0.090507,2015-09-04.01:21:03,1177164,1288478,2740540,-1,-1,1,-1,-1,-1,-1
bakery.6,ufscc,1,4.150411,2015-09-04.01:21:11,2636212,11845035,40400559,11845035,40400559,1,0,7207804,21347721,11845034
cambridge.6,ufscc,1,1.151677,2015-09-04.01:21:13,8413,3354295,9483191,3354295,9483191,1,0,9724,6119173,3354294
L1750L1750T1,ufscc,1,2.445996,2015-09-04.01:21:18,3,9198003,24528008,9198003,24528008,1,0,6132000,9198006,9198002
L350L350T4,ufscc,1,1.035791,2015-09-04.01:21:21,31,3819231,11334492,3819231,11334492,1,0,3696000,3819262,3819230
L4L4T16,ufscc,1,0.842742,2015-09-04.01:21:23,131071,3276775,9830300,3276775,9830300,1,0,3145680,3407846,3276774
leader_filters.7,ufscc,1,4.913383,2015-09-04.01:21:37,26302351,26302351,91692858,26302351,91692858,1,0,65390508,0,26302350
Li10Lo200,ufscc,1,1.100548,2015-09-04.01:21:40,100,4000000,15200000,4000000,15200000,1,0,7199901,4000100,3999999
Li200Lo10,ufscc,1,1.0534,2015-09-04.01:21:42,40000,4000000,15960000,4000000,15960000,1,0,7920001,4040000,3999999
Li50Lo40,ufscc,1,1.042878,2015-09-04.01:21:45,2500,4000000,15840000,4000000,15840000,1,0,7837501,4002500,3999999
lup.3,ufscc,1,0.900946,2015-09-04.01:21:47,1,1948617,3621672,1948617,3621672,1,0,0,1673056,1948616
resistance.1,ufscc,1,5.104087,2015-09-04.01:21:55,3,13762624,32052024,13762624,32052024,1,0,1,18289400,13762623
sorter.3,ufscc,1,0.219943,2015-09-04.01:21:56,1177164,1288478,2740540,1288478,2740540,1,251094,1024992,175977,1288477
bakery.6,ufscc,64,0.627848,2015-09-04.01:22:01,2636212,11845035,40400559,12489367,42521159,192,0,7333740,23276000,11911419
cambridge.6,ufscc,64,0.158788,2015-09-04.01:22:02,8413,3354295,9483191,3497838,9946082,64,0,10037,6528448,3407597
L1750L1750T1,ufscc,64,1.164178,2015-09-04.01:22:06,3,9198003,24528008,36090779,91409214,66,0,21463704,38456625,31488885
L350L350T4,ufscc,64,0.259626,2015-09-04.01:22:07,31,3819231,11334492,6480073,19171044,84,0,6548610,7353352,5269082
L4L4T16,ufscc,64,0.063651,2015-09-04.01:22:08,131071,3276775,9830300,3325387,9977867,1136,0,3194598,3474348,3308921
leader_filters.7,ufscc,64,0.498106,2015-09-04.01:22:18,26302351,26302351,91692858,26601686,92749622,5395,0,66127673,0,26621949
Li10Lo200,ufscc,64,0.312177,2015-09-04.01:22:20,100,4000000,15200000,8126609,29233075,151,0,13446732,9087544,6698799
Li200Lo10,ufscc,64,0.30463,2015-09-04.01:22:21,40000,4000000,15960000,5774284,22589453,6166,0,11131364,6494702,4963387
Li50Lo40,ufscc,64,0.198247,2015-09-04.01:22:23,2500,4000000,15840000,5673797,22014240,1549,0,10790343,6277316,4946581
lup.3,ufscc,64,0.149852,2015-09-04.01:22:24,1,1948617,3621672,2374372,4470742,64,0,2,2470841,1999899
resistance.1,ufscc,64,4.438588,2015-09-04.01:22:32,3,13762624,32052024,26890466,64361472,64,0,3,43343505,21017964
sorter.3,ufscc,64,0.053947,2015-09-04.01:22:33,1177164,1288478,2740540,1409760,2967157,736,269831,1092611,193722,1410993
bakery.6,hong,1,40.827779,2015-09-04.01:23:18,2636212,11845035,40400559,-1,-1,1,-1,-1,-1,-1
cambridge.6,hong,1,2.252194,2015-09-04.01:23:21,8413,3354295,9483191,-1,-1,1,-1,-1,-1,-1
L350L350T4,hong,1,66.897313,2015-09-04.01:26:09,31,3819231,11334492,-1,-1,1,-1,-1,-1,-1
leader_filters.7,hong,1,7.088568,2015-09-04.01:26:28,26302351,26302351,91692858,-1,-1,1,-1,-1,-1,-1
Li10Lo200,hong,1,59.541928,2015-09-04.01:27:29,100,4000000,15200000,-1,-1,1,-1,-1,-1,-1
lup.3,hong,1,1.065696,2015-09-04.01:30:51,1,1948617,3621672,-1,-1,1,-1,-1,-1,-1
resistance.1,hong,1,3.896599,2015-09-04.01:30:59,3,13762624,32052024,-1,-1,1,-1,-1,-1,-1
sorter.3,hong,1,14.201985,2015-09-04.01:31:14,1177164,1288478,2740540,-1,-1,1,-1,-1,-1,-1
bakery.6,hong,64,4.64993,2015-09-04.01:31:22,2636212,11845035,40400559,-1,-1,1,-1,-1,-1,-1
cambridge.6,hong,64,0.404419,2015-09-04.01:31:24,8413,3354295,9483191,-1,-1,1,-1,-1,-1,-1
L350L350T4,hong,64,29.1701,2015-09-04.01:33:34,31,3819231,11334492,-1,-1,1,-1,-1,-1,-1
leader_filters.7,hong,64,1.612527,2015-09-04.01:33:46,26302351,26302351,91692858,-1,-1,1,-1,-1,-1,-1
Li10Lo200,hong,64,35.508658,2015-09-04.01:34:23,100,4000000,15200000,-1,-1,1,-1,-1,-1,-1
Li200Lo10,hong,64,25.141698,2015-09-04.01:34:50,40000,4000000,15960000,-1,-1,1,-1,-1,-1,-1
Li50Lo40,hong,64,22.927518,2015-09-04.01:35:15,2500,4000000,15840000,-1,-1,1,-1,-1,-1,-1
lup.3,hong,64,0.101619,2015-09-04.01:35:15,1,1948617,3621672,-1,-1,1,-1,-1,-1,-1
resistance.1,hong,64,5.830873,2015-09-04.01:35:25,3,13762624,32052024,-1,-1,1,-1,-1,-1,-1
sorter.3,hong,64,4.309825,2015-09-04.01:35:30,1177164,1288478,2740540,-1,-1,1,-1,-1,-1,-1
bakery.6,tarjan,1,1.716434,2015-09-04.01:35:35,2636212,11845035,40400559,-1,-1,1,-1,-1,-1,-1
cambridge.6,tarjan,1,0.274784,2015-09-04.01:35:37,8413,3354295,9483191,-1,-1,1,-1,-1,-1,-1
L1750L1750T1,tarjan,1,0.875229,2015-09-04.01:35:40,3,9198003,24528008,-1,-1,1,-1,-1,-1,-1
L350L350T4,tarjan,1,0.246524,2015-09-04.01:35:42,31,3819231,11334492,-1,-1,1,-1,-1,-1,-1
